ItemID,ItemName,CurrentValue,LowValue,LowSeenDate,HighValue,HighSeenDate,Override,Taxed,Bottleneck,Mat1Qty,Mat1,Mat2Qty,Mat2,Mat3Qty,Mat3,Mat4Qty,Mat4,Mat5Qty,Mat5,Mat6Qty,Mat6,ProductionMultiplier,CritChance,CritProduct,Source,Tag,Tag2,Description
14413,Bares Staff,61812,61812,,61812,,,Yes,No,1,Pure Platinum Crystal,3,Maple Sap,2,Maple Timber,5,Monk's Branch,4,Trace of Battle,12,Black Stone Powder,1.0,,,Workshop,,,
14414,Yuria Staff,315000,315000,,315000,,,Yes,No,1,Pure Zinc Crystal,3,Pine Sap,2,Pine Timber,5,Monk's Branch,4,Trace of Ascension,12,Black Stone Powder,1.0,,,Workshop,,,
14456,Krea Staff,63100,63100,,63100,,,Yes,No,1,Pure Silver Crystal,3,Birch Sap,2,Birch Timber,5,Monk's Branch,4,Trace of Despair,12,Black Stone Powder,1.0,,,Workshop,,,
14503,Quitar Kunai,30456,30456,,30456,,,Yes,No,1,Bronze Ingot,1,Pure Copper Crystal,1,Fine Tough Hide,10,Powder of Darkness,5,Black Stone Powder,,,1.0,,,Workshop,,,
14504,Estique Kunai,35148,35148,,35148,,,Yes,No,1,Steel,1,Pure Iron Crystal,1,Fine Tough Hide,10,Powder of Flame,5,Black Stone Powder,,,1.0,,,Workshop,,,
14505,Tadd Kunai,41906,41906,,41906,,,Yes,No,1,Brass Ingot,1,Pure Copper Crystal,1,Fine Tough Hide,10,Powder of Earth,5,Black Stone Powder,,,1.0,,,Workshop,,,
14524,Krea Kunai,44069,44069,,44069,,,Yes,No,1,Brass Ingot,1,Pure Silver Crystal,1,Fine Tough Hide,10,Powder of Crevice,5,Black Stone Powder,,,1.0,,,Workshop,,,
14603,Quitar Shuriken,31152,31152,,31152,,,Yes,No,1,Bronze Ingot,1,Pure Copper Crystal,1,Fine Tough Hide,10,Powder of Darkness,4,Black Stone Powder,,,1.0,,,Workshop,,,
14604,Estique Shuriken,33979,33979,,33979,,,Yes,No,1,Steel,1,Pure Iron Crystal,1,Fine Tough Hide,10,Powder of Flame,4,Black Stone Powder,,,1.0,,,Workshop,,,
14605,Tadd Shuriken,39557,39557,,39557,,,Yes,No,1,Brass Ingot,1,Pure Copper Crystal,1,Fine Tough Hide,10,Powder of Earth,4,Black Stone Powder,,,1.0,,,Workshop,,,
14624,Krea Shuriken,43982,43982,,43982,,,Yes,No,1,Brass Ingot,1,Pure Silver Crystal,1,Fine Tough Hide,10,Powder of Crevice,4,Black Stone Powder,,,1.0,,,Workshop,,,
15001,Magic Crystal of Crimson Flame - Precision,20080,20080,,20080,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15002,Magic Crystal of Crimson Flame - Power,24136,24136,,24136,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15003,Magic Crystal of Crimson Flame - Carnage (Demi 1),27837,27837,,27837,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15004,Magic Crystal of Crimson Flame - Carnage (Human),27837,27837,,27837,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15005,Magic Crystal of Crimson Flame - Carnage (Demi 2),27837,27837,,27837,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15006,Magic Crystal of Abundance - Armor,25787,25787,,25787,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15007,Magic Crystal of Abundance - Vigor,23562,23562,,23562,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15008,Magic Crystal of Abundance - Patience,26265,26265,,26265,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15009,Magic Crystal of Abundance - Healing,27540,27540,,27540,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15010,Magic Crystal of Abundance - Resonance,27554,27554,,27554,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15011,Magic Crystal of Nature - Swiftness,20665,20665,,20665,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15012,Magic Crystal of Nature - Adamantine,20617,20617,,20617,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15013,Magic Crystal of Nature - Ascension,20685,20685,,20685,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15014,Magic Crystal of the Sun - Assault,24620,24620,,24620,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15015,Magic Crystal of the Sun - Sturdiness,27480,27480,,27480,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15016,Magic Crystal of the Sun - Valor,24837,24837,,24837,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15017,Magic Crystal of Enchantment - Memory,27285,27285,,27285,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15018,Magic Crystal of Enchantment - Intimidation,23090,23090,,23090,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15019,Magic Crystal of Enchantment - Vision,28460,28460,,28460,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15020,Magic Crystal of Enchantment - Agility,22837,22837,,22837,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15027,Magic Crystal of Nature - Falling,,,,,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15028,Magic Crystal of Nature - Endurance,26959,26959,,26959,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15029,Magic Crystal of the Sun - Precision,28636,28636,,28636,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15030,Magic Crystal of the Sun - Boulder,28636,28636,,28636,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15031,Magic Crystal of Enchantment - Experience,272727,272727,,272727,,,Yes,No,,,,,,,,,,,,,1.0,,,Drop,,,
15101,Magic Crystal of Infinity - Precision (Weapon),121413,121413,,121413,,,Yes,No,1,Magic Crystal of Crimson Flame - Precision,1,Fruit of Crimson Flame,8,Melted Iron Shard,5,Blood 3,1,Gemstone,,,1.0,,,Alchemy,,,
15102,Magic Crystal of Infinity - Power,286988,286988,,286988,,,Yes,No,1,Magic Crystal of Crimson Flame - Power,1,Fruit of Abundance,7,Melted Lead Shard,4,Blood 2,1,Gemstone,,,1.0,,,Alchemy,,,
15103,Magic Crystal of Infinity - Carnage (Demi 1),87380,87380,,87380,,,Yes,No,1,Magic Crystal of Crimson Flame - Carnage (Demi 1),1,Fruit of Nature,9,Melted Copper Shard,3,Blood 1,1,Gemstone,,,1.0,,,Alchemy,,,
15104,Magic Crystal of Infinity - Carnage (Human),133403,133403,,133403,,,Yes,No,1,Magic Crystal of Crimson Flame - Carnage (Human),1,Fruit of the Sun,8,Melted Tin Shard,3,Blood 4,1,Gemstone,,,1.0,,,Alchemy,,,
15105,Magic Crystal of Infinity - Carnage (Demi 2),128479,128479,,128479,,,Yes,No,1,Magic Crystal of Crimson Flame - Carnage (Demi 2),1,Fruit of Enchantment,10,Melted Zinc Shard,5,Blood 5,1,Gemstone,,,1.0,,,Alchemy,,,
15106,Magic Crystal of Infinity - Armor,300000,300000,,300000,,,Yes,No,1,Magic Crystal of Abundance - Armor,1,Fruit of Magic Power,3,Translucent Crystal,4,Ash Sap,1,Gemstone,,,1.0,,,Alchemy,,,
15107,Magic Crystal of Infinity - Vigor,106891,106891,,106891,,,Yes,No,1,Magic Crystal of Abundance - Vigor,1,Fruit of Perfection,2,Mud Crystal,4,Maple Sap,1,Gemstone,,,1.0,,,Alchemy,,,
15108,Magic Crystal of Infinity - Patience,109132,109132,,109132,,,Yes,No,1,Magic Crystal of Abundance - Patience,1,Fruit of Destruction,2,Red Crystal,4,Birch Sap,1,Gemstone,,,1.0,,,Alchemy,,,
15109,Magic Crystal of Infinity - Heal,119345,119345,,119345,,,Yes,No,1,Magic Crystal of Abundance - Healing,1,Fruit of Crimson Flame,2,Green Crystal,3,Fir Sap,1,Gemstone,,,1.0,,,Alchemy,,,
15110,Magic Crystal of Infinity - Resonance,116640,116640,,116640,,,Yes,No,1,Magic Crystal of Abundance - Resonance,1,Fruit of Abundance,2,Melted Silver Shard,3,Pine Sap,1,Gemstone,,,1.0,,,Alchemy,,,
15111,Magic Crystal of Infinity - Swiftness,120606,120606,,120606,,,Yes,No,1,Magic Crystal of Nature - Swiftness,1,Fruit of the Sun,2,Ruby,5,Sunrise Herb,1,Gemstone,,,1.0,,,Alchemy,,,
15112,Magic Crystal of Infinity - Adamantine,119425,119425,,119425,,,Yes,No,1,Magic Crystal of Nature - Adamantine,1,Fruit of Nature,2,Sapphire,3,Silver Azalea,1,Gemstone,,,1.0,,,Alchemy,,,
15113,Magic Crystal of Infinity - Ascension,253970,253970,,253970,,,Yes,No,1,Magic Crystal of Nature - Ascension,1,Fruit of Magic Power,1,Topaz,3,Fire Flake Flower,1,Gemstone,,,1.0,,,Alchemy,,,
15114,Magic Crystal of Infinity - Descent,253971,253971,,253971,,,Yes,No,1,Magic Crystal of Nature - Falling,1,Fruit of Enchantment,1,Ruby,3,Wild Grass,1,Gemstone,,,1.0,,,Alchemy,,,
15115,Magic Crystal of Infinity - Endurance,236782,236782,,236782,,,Yes,No,1,Magic Crystal of Nature - Endurance,1,Fruit of Perfection,2,Topaz,4,Dry Mane Grass,1,Gemstone,,,1.0,,,Alchemy,,,
15116,Magic Crystal of Infinity - Assault,109036,109036,,109036,,,Yes,No,1,Magic Crystal of the Sun - Assault,1,Fruit of Enchantment,2,Emerald,5,Blood 3,1,Gemstone,,,1.0,,,Alchemy,,,
15117,Magic Crystal of Infinity - Sturdiness,120606,120606,,120606,,,Yes,No,1,Magic Crystal of the Sun - Sturdiness,1,Fruit of Perfection,1,Diamond,3,Blood 2,1,Gemstone,,,1.0,,,Alchemy,,,
15118,Magic Crystal of Infinity - Valor,91408,91408,,91408,,,Yes,No,1,Magic Crystal of the Sun - Valor,1,Fruit of Destruction,3,Translucent Crystal,5,Blood 1,1,Gemstone,,,1.0,,,Alchemy,,,
15119,Magic Crystal of Infinity - Precision (Gloves),121413,121413,,121413,,,Yes,No,1,Magic Crystal of the Sun - Precision,1,Fruit of Destruction,1,Emerald,3,Silk Honey Grass,1,Gemstone,,,1.0,,,Alchemy,,,
15120,Magic Crystal of Infinity - Strength,300000,300000,,300000,,,Yes,No,1,Magic Crystal of the Sun - Boulder,1,Fruit of Crimson Flame,3,Maple Sap,1,Diamond,1,Gemstone,,,1.0,,,Alchemy,,,
15121,Magic Crystal of Infinity - Memory,104593,104593,,104593,,,Yes,No,1,Magic Crystal of Enchantment - Memory,1,Fruit of Crimson Flame,2,Mud Crystal,3,Fortune Teller Mushroom,1,Gemstone,,,1.0,,,Alchemy,,,
15122,Magic Crystal of Infinity - Intimidation,300000,300000,,300000,,,Yes,No,1,Magic Crystal of Enchantment - Intimidation,1,Fruit of Abundance,3,Red Crystal,2,Arrow Mushroom,1,Gemstone,,,1.0,,,Alchemy,,,
15123,Magic Crystal of Infinity - Vision,300000,300000,,300000,,,Yes,No,1,Magic Crystal of Enchantment - Vision,1,Fruit of Nature,2,Green Crystal,3,Dwarf Mushroom,1,Gemstone,,,1.0,,,Alchemy,,,
15124,Magic Crystal of Infinity - Agility,300000,300000,,300000,,,Yes,No,1,Magic Crystal of Enchantment - Agility,1,Fruit of the Sun,4,Cloud Mushroom,2,Melted Silver Shard,1,Gemstone,,,1.0,,,Alchemy,,,
15125,Magic Crystal of Infinity - Experience,300000,300000,,300000,,,Yes,No,1,Magic Crystal of Enchantment - Experience,1,Fruit of Abundance,2,Polished Opal,2,Everlasting Herb,1,Gemstone,,,1.0,,,Alchemy,,,
15126,Magic Crystal of Infinity - Durability,85250,85250,,85250,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Crimson Flame,8,Melted Iron Shard,2,Clown's Blood,,,1.0,,,Alchemy,,,
15127,Magic Crystal of Infinity - Absorption,85250,85250,,85250,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Abundance,7,Melted Lead Shard,2,Wise Man's Blood,,,1.0,,,Alchemy,,,
15128,Magic Crystal of Infinity - Extraction,100840,100840,,100840,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Nature,8,Melted Copper Shard,2,Legendary Beast's Blood,,,1.0,,,Alchemy,,,
15129,Magic Crystal of Infinity - Back Attack,90666,90666,,90666,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of the Sun,3,Melted Silver Shard,2,Sinner's Blood,,,1.0,,,Alchemy,,,
15130,Magic Crystal of Infinity - Down Attack,82537,82537,,82537,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Enchantment,2,Melted Gold Shard,2,Tyrant's Blood,,,1.0,,,Alchemy,,,
15131,Magic Crystal of Infinity - Air Attack,84166,84166,,84166,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Magic Power,2,Melted Platinum Shard,2,Wise Man's Blood,,,1.0,,,Alchemy,,,
15132,Magic Crystal of Infinity - Critical,300000,300000,,300000,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Perfection,2,Polished Opal,2,Legendary Beast's Blood,,,1.0,,,Alchemy,,,
15133,Magic Crystal of Infinity - Speed Attack,92161,92161,,92161,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Destruction,8,Melted Tin Shard,2,Sinner's Blood,,,1.0,,,Alchemy,,,
15134,Magic Crystal of Infinity - Counter Attack,84182,84182,,84182,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Crimson Flame,6,Melted Zinc Shard,2,Tyrant's Blood,,,1.0,,,Alchemy,,,
15135,Magic Crystal of Infinity - Siege,84531,84531,,84531,,,Yes,No,1,Gemstone,1,Gemstone,1,Essence of Abundance,3,Translucent Crystal,2,Clown's Blood,,,1.0,,,Alchemy,,,
15136,Magic Crystal of Infinity - Evasion,101046,101046,,101046,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Nature,2,Mud Crystal,2,Clown's Blood,,,1.0,,,Alchemy,,,
15137,Magic Crystal of Infinity - Melee Defense,102895,102895,,102895,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of the Sun,2,Red Crystal,2,Wise Man's Blood,,,1.0,,,Alchemy,,,
15138,Magic Crystal of Infinity - Ranged Defense,87124,87124,,87124,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Enchantment,2,Green Crystal,2,Legendary Beast's Blood,,,1.0,,,Alchemy,,,
15139,Magic Crystal of Infinity - Magic Defense,121380,121380,,121380,,,Yes,No,1,Gemstone,1,Gemstone,1,Essence of Magic Power,2,Melted Silver Shard,2,Sinner's Blood,,,1.0,,,Alchemy,,,
15146,Magic Crystal of Infinity - Energy,300000,300000,,300000,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Perfection,4,Ruby,2,Tyrant's Blood,,,1.0,,,Alchemy,,,
15147,Magic Crystal of Infinity - Underwater Breathing Increase,300000,300000,,300000,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Destruction,5,Sapphire,3,Clown's Blood,,,1.0,,,Alchemy,,,
15148,Magic Crystal of Infinity - Melee Attack,88965,88965,,88965,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Abundance,3,Topaz,2,Wise Man's Blood,,,1.0,,,Alchemy,,,
15149,Magic Crystal of Infinity - Ranged Attack,300000,300000,,300000,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of Nature,3,Emerald,2,Legendary Beast's Blood,,,1.0,,,Alchemy,,,
15150,Magic Crystal of Infinity - Magic Attack,85000,85000,,85000,,,Yes,No,1,Gemstone,1,Gemstone,2,Essence of the Sun,3,Diamond,2,Sinner's Blood,,,1.0,,,Alchemy,,,
16101,Empty Bottle,50,50,,50,,,Yes,No,,,,,,,,,,,,,,,,Vendor,,,
16102,Transparent Empty Bottle,600,600,,600,,,Yes,No,10,Empty Bottle,2,Black Stone Powder,,,,,,,,,1.0,,,Workshop,,,
16103,Hardened Empty Bottle,1200,1200,,1200,,,Yes,No,10,Empty Bottle,1,Melted Silver Shard,2,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16104,Shining Empty Bottle,2400,2400,,2400,,,Yes,No,10,Empty Bottle,2,Melted Silver Shard,5,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16105,Lumbering Axe,,,,,,,Yes,No,1,Ash Timber,3,Copper Ingot,,,,,,,,,1.0,,,Workshop,,,
16106,Sharp Lumbering Axe,30000,30000,,30000,,,Yes,No,1,Ash Timber,3,Bronze Ingot,1,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16107,Steel Lumbering Axe,42548,42548,,42548,,,Yes,No,1,Maple Timber,3,Steel,3,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16108,Shining Steel Lumbering Axe,108000,108000,,108000,,,Yes,No,1,Maple Timber,3,Steel,1,Pure Iron Crystal,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
16109,Fluid Collector,,,,,,,Yes,No,1,Copper Ingot,,,,,,,,,,,1.0,,,Workshop,,,
16110,Sharp Fluid Collector,25000,25000,,25000,,,Yes,No,1,Bronze Ingot,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,,,
16111,Sturdy Fluid Collector,44513,44513,,44513,,,Yes,No,2,Steel,3,Black Stone Powder,,,,,,,,,1.0,,,Workshop,,,
16112,Shining Fluid Collector,73000,73000,,73000,,,Yes,No,2,Steel,1,Pure Iron Crystal,5,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16113,Hoe,,,,,,,Yes,No,1,Ash Timber,2,Copper Ingot,,,,,,,,,1.0,,,Workshop,,,
16114,Bronze Hoe,30000,30000,,30000,,,Yes,No,1,Ash Timber,2,Bronze Ingot,1,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16115,Steel Hoe,44180,44180,,44180,,,Yes,No,1,Maple Timber,2,Steel,3,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16116,Shining Steel Hoe,60404,60404,,60404,,,Yes,No,1,Maple Timber,2,Steel,1,Pure Iron Crystal,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
16117,Butcher Knife,,,,,,,Yes,No,1,Ash Timber,1,Copper Ingot,2,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16118,Sharp Butcher Knife,30000,30000,,30000,,,Yes,No,1,Ash Timber,1,Bronze Ingot,1,Tough Hide,2,Black Stone Powder,,,,,1.0,,,Workshop,,,
16119,Steel Butcher Knife,43252,43252,,43252,,,Yes,No,1,Maple Timber,1,Steel,1,Hard Hide,4,Black Stone Powder,,,,,1.0,,,Workshop,,,
16120,Shining Steel Butcher Knife,108000,108000,,108000,,,Yes,No,1,Maple Timber,1,Steel,1,Pure Iron Crystal,1,Fine Hard Hide,4,Black Stone Powder,,,1.0,,,Workshop,,,
16121,Tanning Knife,,,,,,,Yes,No,1,Ash Timber,1,Copper Ingot,1,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16122,Sharp Tanning Knife,30000,30000,,30000,,,Yes,No,1,Ash Timber,1,Bronze Ingot,1,Tough Hide,1,Black Stone Powder,,,,,1.0,,,Workshop,,,
16123,Steel Tanning Knife,35297,35297,,35297,,,Yes,No,1,Maple Timber,1,Steel,1,Hard Hide,3,Black Stone Powder,,,,,1.0,,,Workshop,,,
16124,Shining Steel Tanning Knife,47891,47891,,47891,,,Yes,No,1,Maple Timber,1,Steel,1,Fine Hard Hide,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
16125,Pickaxe,,,,,,,Yes,No,1,Ash Timber,4,Copper Ingot,,,,,,,,,1.0,,,Workshop,,,
16126,Sharp Pickaxe,4581,4581,,4581,,,Yes,No,1,Ash Timber,4,Bronze Ingot,1,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16127,Steel Pickaxe,49824,49824,,49824,,,Yes,No,1,Maple Timber,4,Steel,3,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16128,Shining Steel Pickaxe,98181,98181,,98181,,,Yes,No,1,Maple Timber,4,Steel,1,Pure Iron Crystal,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
16141,Fishing Rod,,,,,,,Yes,No,1,Ash Timber,,,,,,,,,,,1.0,,,Workshop,,,
16147,Thick Fishing Rod,9000,9000,,9000,,,Yes,No,1,Ash Timber,1,Copper Ingot,3,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16150,Old Fishing Rod,517,517,,517,,,Yes,No,1,Log,,,,,,,,,,,1.0,,,Workshop,,,
16151,Steel Fishing Rod,53950,53950,,53950,,,Yes,No,1,Ash Timber,2,Steel,4,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16152,Golden Fishing Rod,429998,429998,,429998,,,Yes,No,1,Ash Timber,2,Steel,2,Gold Ingot,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
16154,Thin Harpoon,9000,9000,,9000,,,Yes,No,1,Cedar Timber,4,Copper Ingot,1,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16155,Thick Harpoon,138000,138000,,138000,,,Yes,No,2,Cedar Timber,7,Iron Ingot,3,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
16157,[Hunting] Beginner Matchlock,72000,72000,,72000,,,Yes,No,1,Fir Timber,4,Steel,1,Bronze Ingot,1,Black Stone Powder,,,,,1.0,,,Workshop,,,
16158,[Hunting] Apprentice Matchlock,90000,90000,,90000,,,Yes,No,1,Fir Timber,4,Steel,1,Brass Ingot,3,Black Stone Powder,,,,,1.0,,,Workshop,,,
16159,[Hunting] Skilled Matchlock,138000,138000,,138000,,,Yes,No,1,Fir Timber,5,Steel,1,Silver Ingot,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
16160,[Hunting] Professional Matchlock,270000,270000,,270000,,,Yes,No,1,Fir Timber,5,Steel,1,Gold Ingot,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
16161,[Hunting] Artisan Matchlock,300000,300000,,300000,,,Yes,No,1,Fir Timber,5,Steel,1,Platinum Ingot,10,Black Stone Powder,,,,,1.0,,,Workshop,,,
16162,Balenos Fishing Rod,850000,850000,,850000,,,Yes,No,1,Ash Timber,2,Steel,5,Pure Copper Crystal,9,Monk's Branch,15,Black Stone Powder,,,1.0,,,Workshop,,,
16163,Epheria Fishing Rod,850000,850000,,850000,,,Yes,No,1,Birch Timber,2,Steel,5,Pure Iron Crystal,9,Monk's Branch,15,Black Stone Powder,,,1.0,,,Workshop,,,
16164,Calpheon Fishing Rod,850000,850000,,850000,,,Yes,No,1,Fir Timber,2,Steel,5,Pure Lead Crystal,9,Monk's Branch,15,Black Stone Powder,,,1.0,,,Workshop,,,
16165,Mediah Fishing Rod,850000,850000,,850000,,,Yes,No,1,Cedar Timber,2,Steel,5,Pure Zinc Crystal,9,Monk's Branch,15,Black Stone Powder,,,1.0,,,Workshop,,,
16167,Ash Tree Float,1800000,1800000,,1800000,,,Yes,No,1,Ash Timber,3,Oil of Tranquility,2,Translucent Crystal,2,Pure Lead Crystal,,,,,1.0,,,Workshop,,,
16168,Maple Float,1800000,1800000,,1800000,,,Yes,No,1,Maple Timber,3,Oil of Tranquility,2,Red Crystal,2,Pure Lead Crystal,,,,,1.0,,,Workshop,,,
24005,[Jukebox] Prayer of Time,1836912,1836912,,1836912,,,Yes,No,3,Polished Opal,2,Pure Copper Crystal,7,Usable Scantling,5,Sturdy Birch Plywood,60,Black Stone Powder,,,1.0,,,Workshop,,,
44084,Sticky Liquid,552,552,,552,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
44304,Wind Spirit Stone Fragment,,,,,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
44305,Earth Spirit Stone Fragment,,,,,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
44306,Water Spirit Stone Fragment,,,,,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
44350,Yona's Fragment,,,,,,,No,No,,,,,,,,,,,,,,,,Drop,,,
49001,Ship License: Rowboat,300000,300000,,300000,,,Yes,No,10,Usable Scantling,20,Ash Plywood,10,Lead Ingot,10,Ash Sap,10,Black Stone Powder,,,1.0,,,Workshop,,,
49003,Ship License: Calpheon Rowboat,600000,600000,,600000,,,Yes,No,10,Usable Scantling,20,Fir Plywood,10,Iron Ingot,10,Cedar Sap,15,Black Stone Powder,,,1.0,,,Workshop,,,
49004,Ship License: Mediah Rowboat,600000,600000,,600000,,,Yes,No,10,Usable Scantling,20,White Cedar Plywood,10,Brass Ingot,10,Acacia Sap,15,Black Stone Powder,,,1.0,,,Workshop,,,
49005,Ship License: Raft,,,,,,,Yes,No,25,Log,3,Black Stone Powder,,,,,,,,,1.0,,,Workshop,,,
49006,Ship License: Fishing Boat,3000000,3000000,,3000000,,,Yes,No,25,Usable Scantling,50,Birch Plywood,25,Bronze Ingot,30,Pine Sap,30,Black Stone Powder,16,Flax Fabric,1.0,,,Workshop,,,
49007,Ship License: Valencia Rowboat,,,,,,,Yes,No,10,Usable Scantling,20,Palm Plywood,10,Vanadium Ingot,10,Cactus Sap,20,Black Stone Powder,,,1.0,,,Workshop,,,
49009,Ship License: Epheria Frigate,400000000,400000000,,400000000,,,Yes,No,25,Design: Epheria Frigate,1000,Standardized Timber Square,800,Jade Coral Ingot,1600,Pine Coated Plywood,450,Enhanced Flax Fabric,,,1.0,,,Workshop,,,
49011,Ship License: Epheria Sailboat,200000000,200000000,,200000000,,,Yes,No,20,Design: Epheria Sailboat,800,Standardized Timber Square,600,Steel,1500,Pine Plywood,300,Flax Fabric,,,1.0,,,Workshop,,,
49201,Rowboat Cargo Container,222399,222399,,222399,,,Yes,No,3,Sturdy Ash Plywood,1,Iron Ingot,7,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49202,Calpheon Rowboat Cargo Container,254399,254399,,254399,,,Yes,No,3,Sturdy Fir Plywood,1,Bronze Ingot,7,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49203,Altinova Rowboat Cargo Container,254399,254399,,254399,,,Yes,No,3,Sturdy White Cedar Plywood,1,Brass Ingot,7,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49204,Fishing Boat Cargo Container,559999,559999,,559999,,,Yes,No,4,Sturdy Birch Plywood,2,Bronze Ingot,10,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49206,Valencia Rowboat Cargo Container,270399,270399,,270399,,,Yes,No,4,Sturdy Palm Plywood,1,Vanadium Ingot,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49210,Kaia Fishing Boat Cargo Container,4499999,4499999,,4499999,,,Yes,No,10,Sturdy Palm Plywood,4,Pure Zinc Crystal,6,Sturdy Timber Square,100,Black Stone Powder,,,,,1.0,,,Workshop,,,
49211,Kaia Rowboat Cargo Container,3499999,3499999,,3499999,,,Yes,No,6,Sturdy Fir Plywood,3,Pure Zinc Crystal,3,Sturdy Timber Square,50,Black Stone Powder,,,,,1.0,,,Workshop,,,
49301,Rowboat Prow,225236,225236,,225236,,,Yes,No,1,Sturdy Ash Plywood,6,Sinner's Blood,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49302,Calpheon Rowboat Prow,251035,251035,,251035,,,Yes,No,1,Sturdy Fir Plywood,1,Legendary Beast's Blood,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49303,Altinova Rowboat Prow,251035,251035,,251035,,,Yes,No,1,Sturdy White Cedar Plywood,1,Clown's Blood,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49304,Fishing Boat Prow,279999,279999,,279999,,,Yes,No,1,Sturdy Cedar Plywood,1,Sinner's Blood,20,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49307,Valencia Rowboat Prow,351035,351035,,351035,,,Yes,No,1,Sturdy Palm Plywood,1,Wise Man's Blood,3,Vanadium Ingot,20,Black Stone Powder,,,,,1.0,,,Workshop,,,
